X1,X2,X3,X4,Y
4.395,-1.066,3.514,B,20.905
3.319,0.342,3.978,B,21.266
0.288,0.702,8.794,C,41.550
1.794,-2.397,9.063,C,13.206
3.213,1.978,9.565,A,43.082
4.781,-2.093,8.779,A,51.280
3.419,1.702,8.818,A,46.413
3.867,0.026,6.749,B,23.128
4.330,2.439,6.924,C,39.063
3.899,-3.050,3.911,C,-10.608
2.528,0.154,9.755,A,38.303
4.814,-0.004,7.537,C,25.102
2.909,0.620,8.740,C,32.620
3.802,-2.669,8.783,B,22.847
2.028,-0.665,3.430,B,14.547
2.780,2.455,10.795,A,49.037
2.033,-1.915,4.876,C,6.669
2.218,0.187,5.915,A,29.235
3.143,2.487,9.219,C,48.966
2.081,-2.955,10.335,B,21.935
3.333,2.527,5.154,A,34.429
1.411,-1.667,9.188,C,25.100
3.668,0.181,8.639,B,25.956
3.058,-0.856,10.085,A,38.433
3.727,-2.913,6.964,B,22.544
3.321,1.363,11.689,B,27.375
2.288,-2.192,7.592,C,7.886
3.669,0.438,6.099,C,20.492
4.104,0.611,10.139,C,31.197
2.353,-3.046,5.922,B,19.311
2.939,-2.884,8.567,A,35.888
5.122,-1.837,5.142,C,-1.076
3.268,-0.850,8.576,A,35.147
1.287,0.644,8.450,A,28.901
3.874,2.392,7.795,B,25.312
1.323,1.196,7.161,A,31.573
1.046,-0.043,9.028,A,35.547
4.046,1.756,7.440,C,35.484
2.767,0.841,8.850,C,31.551
1.477,-0.778,9.281,B,24.358
4.084,-3.107,8.626,C,3.569
1.762,1.343,6.222,C,30.571
2.354,-3.273,4.953,A,26.648
2.394,-2.651,4.259,C,1.168
4.454,2.122,9.650,B,25.592
4.096,0.663,4.335,B,24.553
3.717,-0.687,10.183,A,46.587
1.317,0.452,7.631,C,36.722
3.291,-0.376,4.691,A,32.342
1.169,-2.736,3.549,C,6.229
4.646,2.065,8.743,B,26.238
3.069,-0.419,8.050,A,39.052
2.687,0.531,4.266,B,17.530
2.496,-1.282,6.545,B,17.102
4.926,1.313,11.550,B,26.765
1.430,-1.939,8.824,C,18.361
3.228,-1.719,7.040,A,34.139
4.736,2.357,9.275,C,42.491
0.751,-2.072,11.003,A,38.463
5.099,-3.317,5.609,C,-6.857
2.775,-2.853,2.921,B,14.847
4.832,-1.161,10.608,A,48.406
2.566,1.319,9.086,B,22.457
5.520,-1.946,10.140,A,50.430
1.774,-1.876,9.043,B,18.276
4.086,1.597,5.058,C,24.586
5.099,2.129,6.611,A,47.575
2.334,-1.046,2.601,C,11.273
1.305,0.611,4.117,B,12.803
1.650,-2.036,10.685,C,24.060
1.168,1.445,12.306,A,43.140
2.253,-0.978,6.426,A,26.018
0.998,-1.211,3.103,A,15.409
1.399,-0.748,10.657,A,38.040
1.640,1.390,8.681,B,20.543
2.236,-0.379,12.014,A,44.443
0.755,0.409,6.575,A,30.489
1.464,-1.666,5.275,B,14.166
2.172,1.203,4.069,A,24.726
4.762,1.999,8.913,A,47.283
4.811,-1.757,4.107,B,19.387
1.686,-0.790,6.808,B,17.233
1.965,0.813,4.700,C,29.417
4.172,2.833,10.898,B,27.932
3.511,-1.775,7.472,A,37.374
2.535,-2.211,8.245,A,37.136
4.732,2.454,9.563,A,52.357
3.827,2.350,6.787,C,41.730
2.119,-0.139,9.928,A,37.759
1.136,-0.611,3.680,C,16.185
1.522,1.085,6.051,C,33.701
2.138,-0.796,10.568,B,20.990
1.139,0.021,8.126,C,39.827
0.856,0.837,4.819,A,22.094
1.823,1.180,6.492,C,34.271
4.813,0.129,10.394,C,27.264
4.174,1.937,8.161,B,28.604
1.588,-1.150,9.474,C,30.369
0.864,-2.850,7.335,A,26.488
2.302,0.080,8.990,B,23.641
3.816,-2.057,4.739,B,17.325
2.951,-1.998,11.106,C,20.430
2.396,-2.869,12.377,A,44.842
1.240,-0.801,6.936,C,21.346
3.969,-1.418,3.689,C,4.395
1.613,-2.806,7.224,B,17.301
3.784,-0.839,8.819,C,20.289
4.147,1.670,11.312,A,51.187
4.892,-2.376,4.514,B,21.898
1.903,-0.202,11.498,A,42.801
2.863,1.654,10.864,A,46.590
4.911,2.630,4.982,B,25.661
2.596,-0.987,5.577,C,10.074
1.512,1.955,2.853,A,19.583
4.008,1.616,2.934,B,15.361
3.791,2.316,12.047,C,52.548
4.254,2.290,6.764,A,45.099
2.711,-1.934,3.809,A,20.444
4.218,1.152,9.322,A,51.665
2.394,1.146,11.132,B,28.509
1.716,-1.249,7.933,A,29.792
1.817,-1.852,5.777,B,19.911
3.647,-1.254,3.843,C,4.190
2.278,-1.580,4.802,C,8.834
1.415,0.652,5.559,A,26.690
4.462,-1.879,4.549,B,21.612
2.208,1.473,6.404,A,30.995
0.973,-1.622,11.932,C,39.220
3.807,-0.439,6.368,B,22.449
2.920,-0.381,5.541,C,14.976
4.787,1.386,8.124,A,46.936
2.462,2.175,11.427,A,49.368
1.388,2.701,2.648,C,30.992
2.099,-0.225,5.171,C,16.884
3.877,1.018,5.361,C,22.381
3.209,-0.460,9.958,A,38.111
2.724,-1.540,6.592,C,14.195
1.738,-2.175,8.310,A,32.516
1.581,1.511,8.810,B,21.824
1.223,-0.254,9.898,B,22.279
3.081,-2.118,6.872,C,7.939
3.330,0.234,3.199,A,26.026
4.088,1.415,7.914,C,37.177
0.917,-2.302,8.966,A,34.373
4.547,-1.040,9.934,B,28.151
1.978,-0.744,6.049,C,22.927
1.693,-0.715,7.533,B,20.946
2.119,-2.576,3.914,C,3.969
2.435,-0.322,11.479,C,31.305
2.244,-2.006,3.391,C,2.470
4.238,1.273,5.192,C,22.839
1.548,-0.394,6.328,A,28.108
2.991,0.795,6.267,C,23.651
2.864,1.832,9.831,C,43.226
3.629,-1.000,11.978,C,25.065
4.473,-1.639,7.969,A,42.071
3.769,1.214,6.654,A,42.562
0.803,-1.162,6.715,A,22.064
2.937,-2.835,9.016,C,10.752
4.810,2.625,7.137,C,35.559
4.927,1.717,3.963,A,35.823
3.771,-2.769,11.021,A,45.074
4.544,0.246,6.260,A,37.481
4.522,0.216,9.148,B,23.860
3.535,1.235,11.629,A,57.165
3.435,0.914,4.052,C,24.652
1.613,1.671,8.325,C,48.474
3.556,1.718,8.689,B,20.848
2.251,1.019,5.452,B,16.788
3.912,-1.374,10.119,A,44.836
1.070,-0.800,5.013,B,11.968
3.045,-2.516,8.182,A,36.873
3.640,-2.972,2.939,B,18.871
4.717,0.238,5.242,C,12.684
2.702,0.880,9.829,A,38.159
2.692,0.516,4.576,C,18.465
1.703,0.281,6.142,B,16.636
1.753,1.265,5.481,B,18.874
4.104,-0.587,12.229,C,31.465
1.978,1.529,11.656,B,21.305
1.869,0.835,5.174,C,27.910
3.933,-1.180,8.058,B,22.202
3.068,1.465,6.252,A,33.231
1.708,0.024,6.904,A,32.800
1.425,2.553,7.132,C,50.353
1.143,-0.230,11.274,A,39.464
4.821,-0.558,7.328,A,43.673
2.241,1.230,6.645,A,36.693
2.455,0.040,8.848,C,34.426
3.805,0.370,9.230,B,24.356
3.656,-2.053,10.629,B,23.611
2.638,0.312,4.261,C,21.283
4.335,-1.016,5.009,C,11.494
2.837,1.027,3.690,B,17.427
4.294,2.722,7.810,C,41.127
3.638,1.712,8.352,C,43.019
4.100,0.211,4.184,C,16.744
3.186,1.324,8.287,B,25.366
3.892,-1.390,4.284,A,27.470
4.670,-0.022,11.096,C,31.230
3.322,-2.496,7.347,C,2.023
3.768,-0.945,9.700,C,24.157
1.293,0.055,5.813,A,26.260
2.513,-0.619,9.596,B,27.138
1.014,-0.500,7.558,A,27.603
3.353,2.575,8.140,A,43.149
3.115,0.500,5.132,A,32.171
1.989,2.271,10.586,B,23.590
2.043,0.071,5.644,C,24.657
4.310,0.659,11.178,C,36.597
0.952,0.562,5.436,C,27.950
3.226,2.114,9.124,C,44.521
2.054,-3.210,5.152,C,-0.200
2.767,1.002,7.488,B,22.970
2.599,-2.479,4.916,C,1.270
1.763,-0.146,6.930,B,17.188
3.618,1.317,10.403,C,38.838
1.627,-2.556,6.879,B,17.569
3.216,1.788,5.423,A,38.750
4.313,-2.000,4.314,B,23.456
2.384,-1.379,4.424,C,11.397
2.974,1.285,7.726,A,39.460
5.121,0.625,4.659,C,16.858
3.831,2.502,2.913,B,18.248
1.588,-1.390,5.583,B,14.462
2.247,-0.355,4.079,A,23.828
4.091,-1.754,5.224,A,30.065
2.647,0.563,8.884,A,39.424
1.709,1.518,11.364,A,42.892
3.001,1.353,7.371,C,38.044
1.319,-2.389,4.550,B,14.738
2.521,2.190,9.489,C,49.443
4.046,-2.176,5.302,B,19.325
4.529,1.915,7.669,A,46.675
3.844,3.149,5.510,B,23.058
4.328,-0.036,11.571,B,25.329
1.614,-1.750,6.256,A,23.221
3.230,1.115,3.909,B,17.461
3.760,-2.168,8.646,C,9.162
3.860,-0.879,8.017,A,38.965
2.834,-1.297,8.919,A,38.433
1.541,1.780,10.179,B,23.929
4.312,0.345,8.569,A,45.456
4.584,-2.033,4.657,C,1.408
4.411,-2.967,2.990,C,-10.758
1.670,2.713,9.697,C,53.262
3.244,3.063,4.199,C,28.253
2.017,2.536,11.813,A,48.462
5.296,2.264,3.626,A,31.955
3.923,-0.431,4.227,C,7.327
2.902,2.509,5.499,A,32.862
1.270,0.917,2.776,A,20.283
3.473,-2.180,6.728,B,25.896
1.207,2.168,7.933,C,40.934
2.603,-1.388,7.712,B,20.972
3.913,-2.375,10.382,C,13.145
2.691,0.652,5.505,A,27.365
3.824,0.550,8.303,B,23.683
2.462,0.182,6.125,B,23.512
1.468,0.111,3.248,B,9.874
4.901,2.002,12.133,B,29.825
0.916,2.596,9.248,C,52.772
1.365,-0.409,5.888,C,22.435
2.380,-2.776,10.422,A,41.915
4.459,0.566,4.272,A,35.549
1.132,-0.947,9.186,B,17.899
1.144,1.021,9.983,C,43.033
0.714,-1.596,11.695,C,28.535
4.853,-1.998,4.679,B,24.369
4.171,-0.835,9.206,C,23.265
1.642,-0.972,2.747,B,15.161
3.028,1.303,2.996,C,15.895
1.840,2.410,10.316,C,53.030
4.025,2.605,9.086,B,25.855
1.950,-1.982,9.615,B,21.066
3.110,0.105,8.651,B,27.130
1.260,-2.827,7.269,B,20.316
4.925,-2.560,3.867,A,29.806
3.924,-1.746,10.415,C,18.285
3.241,-2.812,7.100,A,32.971
3.438,2.136,7.855,A,45.477
2.864,-3.014,4.594,A,25.690
1.423,-2.492,11.445,B,20.621
2.530,-2.097,5.702,A,23.402
2.776,-0.034,7.175,C,25.018
4.273,1.747,7.502,C,31.657
4.371,1.022,8.407,B,26.581
3.546,-0.357,6.687,A,36.682
3.794,0.570,11.393,C,36.666
4.422,-1.830,6.732,B,23.313
4.488,1.549,7.882,B,24.112
3.944,1.150,8.846,A,47.517
5.099,1.903,10.860,C,41.280
4.601,-1.487,4.625,C,1.326
1.591,0.540,8.582,A,33.277
3.880,0.636,5.505,A,37.694
3.425,-2.711,7.106,B,23.041
1.971,0.701,8.714,C,34.058
2.986,2.223,11.125,C,46.904
3.658,3.018,3.890,A,31.363
3.901,2.304,4.772,B,22.015
2.792,1.199,6.516,C,26.731
4.701,1.600,8.979,C,36.530
2.462,2.838,3.902,C,31.318
2.323,-3.054,5.412,B,17.389
3.080,-2.291,12.420,B,29.745
2.113,2.226,4.996,B,17.394
3.227,-2.464,4.945,C,5.909
2.859,1.928,8.780,A,40.180
3.535,-2.820,7.471,A,34.067
2.768,1.830,6.637,B,18.102
2.227,2.118,9.032,C,45.470
2.361,-0.820,11.561,C,31.767
3.869,2.790,11.732,C,53.629
1.388,-1.610,7.029,A,28.866
3.690,3.315,5.441,A,35.658
2.705,1.845,5.677,A,30.563
3.507,1.096,10.675,A,48.457
3.938,0.170,6.967,C,22.955
4.952,-0.359,12.417,C,35.770
2.454,-2.394,10.376,C,12.414
2.638,1.472,3.827,C,26.347
4.954,-1.576,8.739,C,13.895
3.558,0.171,11.587,A,51.822
2.908,-3.057,4.313,B,20.299
2.691,-2.117,4.895,C,-1.895
3.607,1.572,6.591,B,21.668
4.837,-0.988,11.091,B,31.190
4.686,-1.620,10.241,B,27.607
1.978,3.059,3.629,B,18.791
3.579,-1.801,5.950,C,2.621
2.838,2.329,9.312,A,40.998
3.679,2.349,8.925,B,21.142
3.074,-2.073,11.760,B,26.645
2.449,1.613,9.860,C,49.265
1.177,-1.529,3.618,B,16.381
3.685,1.547,9.352,B,24.935
2.391,0.959,6.970,C,31.284
2.422,2.630,9.364,C,50.785
4.094,1.541,8.112,C,33.586
3.348,1.497,7.580,C,29.816
3.788,-2.327,6.567,B,25.608
4.348,1.398,8.154,A,45.713
4.444,2.334,6.910,B,22.334
2.533,0.244,11.831,A,49.787
4.456,-0.461,9.178,C,20.585
4.561,2.066,9.510,A,51.073
2.250,1.236,8.554,B,18.868
1.968,2.825,9.680,B,22.627
3.859,-0.985,8.435,A,44.433
4.157,-0.397,6.808,C,20.013
5.508,-1.755,10.097,C,13.644
4.347,0.348,3.684,B,17.843
2.695,2.322,10.677,C,49.162
2.233,-0.874,4.626,C,15.361
1.297,0.302,5.405,C,28.566
3.510,2.179,7.942,C,40.985
2.366,1.770,6.927,A,36.159
3.738,-2.072,11.445,B,28.587
5.066,0.252,4.184,A,29.797
3.845,-2.367,2.503,A,21.213
2.195,-2.022,8.717,C,19.526
2.043,1.736,8.029,C,41.951
1.936,-2.498,9.009,B,20.965
3.035,1.928,4.197,C,35.584
3.373,-1.764,12.241,A,51.306
4.429,-0.548,7.437,C,19.860
1.269,-0.731,3.713,A,15.419
1.201,-1.068,4.476,B,11.711
2.500,-3.090,9.009,A,37.095
1.431,0.202,11.278,A,41.469
2.131,-0.550,7.975,A,30.051
4.201,0.286,4.642,C,17.878
4.045,-0.230,3.820,C,12.563
3.132,0.904,4.063,A,26.938
2.145,-1.586,9.682,A,39.283
1.787,-1.537,10.955,C,28.187
2.507,1.662,4.321,B,19.915
1.249,-2.256,9.257,C,19.964
3.973,-1.816,3.920,A,27.936
4.369,-1.911,3.067,B,15.663
4.315,-1.857,8.265,B,27.867
1.344,0.082,6.924,B,16.869
3.593,-1.288,3.061,C,2.342
4.240,-1.399,6.019,B,22.157
1.887,1.496,5.173,B,17.643
3.728,-1.937,8.180,B,28.002
4.204,-1.271,8.101,C,12.806
3.813,1.838,4.987,A,32.981
3.440,-3.000,8.287,B,27.591
1.505,-0.564,11.487,A,45.155
3.251,-0.308,11.362,C,27.064
4.557,1.961,6.518,A,42.587
2.793,0.851,3.590,B,15.287
1.733,1.593,8.007,C,42.326
2.503,1.659,7.339,A,35.374
1.414,-1.158,7.572,A,30.045
0.999,-0.944,4.972,C,16.348
2.849,-2.982,8.668,C,9.382
2.273,-2.423,7.104,C,4.008
3.715,3.456,6.352,A,38.573
5.233,0.635,8.324,A,48.986
2.467,1.787,5.084,C,36.190
1.489,-1.346,3.088,A,15.781
2.296,2.430,10.898,B,18.258
1.101,1.242,10.600,A,38.726
3.721,-3.099,8.399,C,8.871
2.777,2.577,5.120,A,35.409
2.630,-2.241,4.901,B,17.455
2.566,1.430,4.045,A,24.250
1.208,-1.410,8.909,B,19.438
1.437,-1.158,3.464,C,13.701
3.597,-0.819,4.484,C,6.574
0.904,1.774,10.297,A,40.800
2.122,-0.026,4.757,B,16.137
1.822,-0.741,5.401,C,15.916
4.589,-1.582,7.027,A,42.451
2.769,-1.399,4.312,B,18.382
0.926,-2.028,5.878,C,6.404
3.559,-2.097,11.901,C,22.875
1.432,-1.841,8.010,C,15.639
1.128,-1.477,9.907,B,19.995
4.651,1.063,3.617,A,32.006
3.587,0.641,11.225,A,52.056
3.014,2.343,4.821,C,30.800
1.975,-0.294,5.835,B,19.150
2.751,1.628,6.350,A,32.528
2.950,-2.073,8.173,C,11.645
2.140,2.747,11.619,A,45.766
4.947,2.070,4.083,A,36.301
2.315,0.688,8.713,A,36.354
4.309,0.453,11.766,B,29.539
1.930,1.763,6.180,A,30.092
0.965,-1.068,7.270,C,22.103
4.915,-1.521,5.878,A,36.180
4.074,-2.549,7.506,A,34.157
3.193,-1.695,7.601,A,39.435
2.409,-1.393,5.000,C,7.634
4.555,-1.400,3.361,A,26.430
2.199,-0.209,3.675,B,14.692
2.738,2.139,6.658,A,40.730
0.695,-0.818,5.888,A,19.597
2.547,1.282,11.362,B,23.781
1.896,-1.368,5.841,A,25.441
0.850,0.317,5.658,A,27.272
4.755,-0.853,5.463,A,36.681
4.766,-0.158,9.973,C,29.823
3.742,-2.808,7.704,B,22.453
2.115,-0.102,6.495,C,22.394
3.326,-0.181,11.759,A,50.241
2.920,1.115,10.081,B,24.494
1.242,-0.644,8.564,C,31.594
2.863,-1.483,4.215,C,4.287
3.445,2.201,6.969,C,41.214
3.024,0.621,5.845,C,26.586
2.137,1.604,6.035,B,18.011
4.570,0.945,9.899,B,27.186
3.552,1.216,8.865,A,45.974
4.178,0.228,3.376,A,25.150
3.806,1.435,4.149,C,19.492
1.470,0.375,6.552,A,30.025
4.055,-1.001,2.908,C,3.325
2.090,1.324,10.568,A,41.443
1.407,-0.392,9.544,C,28.138
2.691,3.093,10.528,C,56.338
1.837,0.506,8.673,A,35.605
3.891,-1.323,8.289,B,22.298
4.115,-1.325,3.630,B,16.624
4.608,-3.520,9.541,C,5.046
1.231,-2.790,10.041,A,36.313
2.888,-0.634,5.197,B,18.977
3.238,1.232,9.305,B,21.405
3.297,-0.546,11.781,A,50.161
2.311,2.499,7.145,A,37.213
4.548,0.092,4.029,C,13.415
4.582,2.836,5.716,C,29.977
2.157,-3.046,11.660,B,26.945
1.371,-2.102,3.888,B,11.256
3.121,-2.606,8.201,B,21.913
2.564,3.051,4.855,A,27.895
1.651,-1.033,5.791,C,14.309
2.249,2.291,10.710,B,22.762
1.105,-2.313,10.897,A,34.093
1.835,1.148,9.204,C,41.226
2.365,0.645,3.594,C,26.550
4.842,-2.669,8.852,A,45.019
3.483,-1.845,10.825,A,45.166
4.065,2.304,4.181,C,25.749
3.642,-1.937,9.753,B,25.228
3.491,-2.231,11.773,A,47.328
2.849,-2.269,8.502,A,38.091
2.530,0.071,9.083,C,30.263
3.823,-0.808,5.986,B,20.896
1.107,-2.812,9.676,B,13.871
3.765,0.695,6.501,B,22.624
3.845,2.344,4.987,C,30.589
1.977,1.731,7.161,B,16.454
4.538,2.205,10.463,B,29.729
1.397,1.084,8.272,B,14.800
2.199,1.356,8.830,A,39.029
1.594,0.640,6.864,C,33.484
3.300,-1.418,5.019,C,7.877
3.564,-1.540,9.029,C,16.263
1.881,-1.424,3.845,A,23.408
4.195,1.741,4.828,A,34.372
1.029,2.126,2.614,C,34.068
3.270,-2.206,4.412,B,20.800
3.267,-1.455,9.441,C,16.545
3.007,2.861,9.288,B,24.308
3.084,0.190,8.867,B,18.942
1.151,-1.149,10.678,A,37.308
3.778,1.366,8.262,C,36.910
3.993,2.644,11.146,B,28.650
4.166,2.075,9.435,A,51.966
4.793,0.132,5.034,B,22.623
2.376,0.532,10.977,C,43.059
1.922,0.798,8.440,C,35.179
5.145,0.574,3.103,A,30.289
1.333,-3.073,5.165,B,13.187
1.667,1.774,10.026,C,46.077
5.181,2.314,9.589,A,51.901
3.674,-2.907,6.439,A,38.466
4.013,-2.713,11.910,B,28.799
2.874,0.820,3.985,C,21.482
3.376,2.055,4.461,A,34.418
3.597,-1.086,8.183,B,24.724
1.225,-0.719,3.354,C,13.682
3.072,-0.286,4.596,B,20.863
4.997,-0.115,9.095,A,47.023
4.497,2.801,7.920,A,40.731
3.893,-1.197,8.434,A,41.251
4.335,1.113,9.300,C,34.314
2.915,1.952,4.213,C,32.341
2.875,2.710,8.798,C,46.771
4.932,2.113,11.586,C,48.987
4.214,-1.699,10.962,B,25.455
4.847,-0.692,5.175,A,35.353
3.636,2.011,5.461,C,30.876
1.814,-1.551,10.956,A,42.743
2.571,0.205,5.541,B,20.073
1.385,-1.295,9.371,C,28.676
3.335,2.013,11.447,C,47.147
4.109,-2.829,4.188,B,24.274
4.427,-2.874,8.057,C,0.252
1.236,-0.079,4.412,C,25.028
3.402,0.526,6.215,A,40.022
3.158,-2.318,6.869,A,34.753
1.680,1.848,3.946,A,22.701
4.617,0.675,6.151,A,40.686
5.127,0.900,3.707,B,22.272
2.851,1.681,2.797,B,16.873
2.284,1.619,5.949,B,17.777
4.324,2.314,9.486,C,43.657
3.905,-1.302,7.226,A,40.391
2.708,-3.552,7.994,C,8.012
3.280,2.895,8.043,A,40.897
1.447,0.963,7.424,C,33.660
3.166,-1.299,11.628,A,46.744
2.879,-3.151,6.200,B,17.128
3.928,-0.652,7.031,A,39.226
0.694,1.959,6.717,C,38.541
2.041,1.602,4.104,A,25.331
2.853,-2.288,4.835,B,19.662
4.481,-0.695,10.731,B,29.662
1.777,2.902,6.540,B,16.186
4.590,0.991,9.654,B,26.074
1.523,-1.779,4.686,C,5.472
4.143,2.148,8.645,A,49.103
1.720,2.142,5.710,C,35.721
1.527,-1.787,4.150,A,18.972
3.725,-0.419,3.643,B,18.755
2.169,2.769,4.569,B,13.586
3.594,-2.468,8.306,A,40.544
3.549,-2.690,9.307,C,8.141
4.929,0.611,11.888,A,57.377
3.905,-1.034,4.146,A,30.791
3.661,0.617,6.911,A,36.857
5.049,1.910,8.630,B,29.257
3.222,1.572,9.503,C,46.656
2.485,0.259,3.152,B,15.871
1.900,-1.352,7.029,A,27.335
3.639,-0.113,11.075,A,48.724
3.151,-1.662,9.158,B,21.680
2.650,0.523,9.869,B,23.007
1.298,-0.519,9.318,A,33.423
4.665,1.353,6.319,B,22.288
2.040,0.622,5.251,C,27.130
1.662,-2.035,8.344,B,19.431
1.958,2.080,4.677,C,35.819
3.475,-0.480,11.131,A,49.816
4.325,-2.270,10.154,A,50.003
4.783,-0.640,11.722,C,28.349
4.098,-2.339,7.141,A,38.176
3.416,-0.712,4.073,C,9.355
5.126,-1.050,2.899,B,19.789
2.993,-0.815,6.561,C,14.254
2.203,1.778,7.098,A,36.488
0.848,2.181,8.854,B,19.214
3.688,2.873,10.820,A,51.403
3.542,-0.064,3.695,A,30.177
2.626,1.500,7.209,C,42.569
2.378,0.123,3.209,A,18.996
1.544,2.112,3.754,B,17.988
4.304,-1.666,7.489,C,8.720
1.839,-2.193,4.207,A,16.728
3.628,2.732,6.230,C,38.505
0.980,-1.773,9.318,B,17.646
4.000,-2.002,3.959,C,-6.172
2.868,-1.870,7.284,B,23.744
4.378,1.946,6.903,C,31.028
2.254,-2.989,8.368,A,31.738
1.389,-2.011,8.329,A,28.891
4.400,0.279,8.593,B,26.242
5.013,1.817,5.747,B,23.278
2.751,-2.518,5.007,C,0.806
1.688,0.658,4.775,C,26.352
2.462,0.431,9.113,A,37.292
4.118,0.836,11.259,A,53.571
1.906,1.624,3.858,B,16.800
1.405,2.617,7.545,B,21.972
2.452,-1.083,10.109,A,42.752
2.514,0.818,3.856,B,16.605
0.494,1.058,6.687,C,36.543
1.818,1.033,7.022,B,15.575
2.893,-2.061,5.754,A,26.373
1.665,-2.740,4.131,A,21.149
1.833,-1.326,3.926,A,21.305
1.559,2.319,9.149,A,38.523
3.971,2.435,10.530,C,48.494
1.725,-2.073,12.082,A,41.264
2.260,-1.326,4.938,C,11.987
1.331,2.491,10.837,C,57.269
0.819,0.593,6.032,B,16.111
1.308,0.195,3.776,C,20.087
1.723,-0.895,11.149,C,35.984
3.774,1.540,5.490,A,31.840
3.000,-1.446,5.218,B,20.078
3.493,0.831,6.449,A,37.968
2.191,1.810,6.730,A,31.423
2.436,2.850,7.796,B,20.490
0.711,-1.596,5.735,B,14.526
4.832,1.072,10.655,B,28.503
4.202,0.302,10.740,C,31.164
2.757,-3.344,6.729,C,3.573
4.648,-1.041,4.651,A,32.584
1.999,0.540,4.231,B,19.701
2.728,2.954,11.112,C,60.624
1.335,-0.507,4.540,C,20.918
2.962,2.401,3.836,B,14.293
1.691,-2.391,9.130,A,36.789
5.384,0.604,10.719,B,29.140
2.151,2.881,3.672,A,26.620
2.483,-1.858,3.844,C,3.075
3.200,-0.111,7.191,A,36.087
3.875,-1.990,11.527,C,21.483
1.886,0.391,9.224,C,36.911
1.796,0.840,8.971,B,22.282
3.337,0.258,8.853,B,23.133
4.069,-2.729,3.319,B,20.248
1.042,-2.499,3.936,A,14.779
1.776,-1.992,7.305,C,12.875
4.027,-0.616,10.809,A,51.275
4.881,-2.744,4.697,B,20.559
2.197,-2.281,10.511,A,38.410
4.639,1.178,11.378,C,35.426
5.282,-2.083,9.456,A,47.008
1.119,-1.863,7.326,B,21.747
4.106,0.123,6.610,A,40.339
1.285,-0.583,7.799,C,26.926
3.985,1.957,9.144,B,28.036
2.741,2.116,7.718,B,22.329
2.526,0.933,8.867,B,24.149
0.840,2.650,3.634,B,12.989
1.741,-1.588,9.998,C,23.254
3.828,0.361,3.150,B,18.933
4.168,-1.593,11.074,C,23.697
2.395,2.454,4.894,C,37.455
3.003,-0.903,6.061,A,31.221
1.907,2.873,6.315,A,32.253
2.906,-2.107,3.761,A,24.092
3.302,-1.213,3.793,A,30.658
3.803,-1.574,9.681,C,20.502
2.701,2.503,10.688,A,45.248
1.405,0.594,9.718,B,22.554
2.496,0.005,6.940,A,31.695
2.214,-1.350,8.282,A,34.849
2.566,-0.240,2.974,C,1.377
3.443,0.028,3.146,A,27.323
1.448,-0.244,4.399,A,22.917
2.854,2.419,3.505,B,14.192
2.503,1.773,7.642,C,39.297
1.392,-0.407,6.166,C,24.465
0.888,-2.868,5.059,C,1.418
4.544,1.667,5.907,C,30.276
4.148,1.393,7.951,C,32.865
4.252,2.210,11.476,C,51.158
3.327,-1.902,6.252,B,20.275
3.120,2.560,5.727,A,33.743
4.095,-1.973,3.248,B,20.066
4.865,-0.558,11.577,A,57.741
2.021,2.567,10.756,C,51.344
2.535,-0.300,6.921,C,25.872
2.789,1.082,10.102,B,24.934
5.042,-2.445,3.201,C,-9.988
4.116,-2.264,6.407,B,20.394
3.231,2.162,10.398,B,24.219
1.491,1.571,5.153,A,22.628
0.588,0.373,7.675,B,16.291
1.494,-0.623,6.882,A,27.625
1.349,2.645,5.028,A,24.075
2.531,-0.937,10.748,C,31.667
1.656,-0.357,8.516,C,30.319
1.140,1.087,6.901,A,29.477
3.969,2.053,10.420,B,28.589
0.931,-2.401,11.862,C,26.384
1.350,-2.492,9.812,A,31.977
4.144,-2.521,10.726,A,49.218
1.781,1.784,7.324,A,33.770
2.942,-1.267,10.279,B,23.133
2.823,-2.443,12.119,C,24.657
4.162,-2.092,8.891,C,11.961
2.188,2.369,5.305,A,31.013
4.083,0.246,10.220,C,32.775
2.229,1.244,9.381,A,39.932
2.699,-1.606,9.267,B,23.998
4.733,0.546,3.288,B,19.469
4.806,0.110,5.763,B,20.171
4.607,-2.764,10.156,A,45.319
0.858,-1.290,8.875,B,20.157
4.217,2.277,11.431,A,55.466
3.222,-2.537,10.516,C,12.755
1.383,-2.597,8.162,B,18.507
4.452,-0.331,4.660,B,21.625
0.965,1.468,10.437,C,47.470
1.673,-2.367,7.900,B,21.605
2.470,-2.660,4.495,A,22.481
2.630,-1.448,4.215,B,22.556
2.781,-1.238,3.736,A,16.637
1.622,-0.970,4.402,C,10.071
3.027,1.147,9.526,A,46.884
1.598,1.989,3.325,B,13.761
4.899,-0.627,2.267,C,0.009
2.741,-1.276,9.800,C,26.119
3.164,0.684,10.745,C,40.747
1.535,2.254,8.542,A,37.667
1.939,2.131,7.091,C,44.828
2.883,2.038,8.230,C,45.063
4.605,-1.836,8.444,A,44.499
1.886,-1.713,7.309,C,19.708
1.808,0.274,5.369,A,24.722
2.701,0.648,11.259,A,46.178
3.781,1.505,7.250,A,35.095
3.313,-2.673,4.377,B,20.399
1.202,1.361,4.450,A,25.030
3.249,1.334,10.505,B,27.470
